page,auto_generated,reason
fr/turnkey-it-infrastructure-sanliurfa.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-santa-clarita.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-santa-cruz.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-saratov.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-sarpsborg.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-seattle.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-seoul.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-seville.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-shanghai.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-sheffield.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-shenyang.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-shenzhen.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-singapore.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-sofia.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-sosnowiec.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-south-gloucestershire.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-south-lanarkshire.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-southampton.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-southend-on-sea.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-st-gallen.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-st-helens.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-st-petersburg.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-stavanger.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-sterling-heights.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-stockholm.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-stockport.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-stockton-on-tees.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-stoke-on-trent.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-strasbourg.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-stuttgart.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-sunderland.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-surat.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-szczecin.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-szkesfehrvr.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-szombathely.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-tallinn.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-tampa.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-tampere.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-taranto.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-tbilisi.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-tehran.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-terrassa.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-the-hague.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-thousand-oaks.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-tianjin.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-timisoara.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-tokyo.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-trieste.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-trondheim.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-tucson.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-tulsa.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-turin.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-ufa.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-uppsala.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-usti-nad-labem.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-valencia.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-valladolid.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-versailles.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-vienna.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-vila-nova-de-gaia.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-villeneuve-dascq.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-villeurbanne.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-vilnius.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-virginia-beach.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-vitoria-gasteiz.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-vitry-sur-seine.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-vnissieux.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-volgograd.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-voronezh.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-vsters.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-wakefield.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-warrington.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-warsaw.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-washington.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-waterford.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-west-valley-city.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-wichita.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-wiesbaden.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-winston-salem.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-winterthur.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-wokingham.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-wolfsburg.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-wolverhampton.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-wroclaw.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-wuhan.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-wuppertal.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-xi-an.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-yangon.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-yerevan.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-yokohama.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-zagreb.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-zaporizhzhia.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-zaragoza.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-zhengzhou.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure.html,yes,generated-by-current-build-script
fr/ufa.html,yes,generated-by-current-build-script
fr/uppsala.html,yes,generated-by-current-build-script
fr/usti-nad-labem.html,yes,generated-by-current-build-script
fr/valencia.html,yes,generated-by-current-build-script
fr/valladolid.html,yes,generated-by-current-build-script
fr/verified-lead-list-a-corua.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-aalborg.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-aberdeenshire.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-agualva-cacm.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-ahmedabad.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-aix-en-provence.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-albuquerque.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-alicante.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-almera.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-amadora.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-amsterdam.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-ankara.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-argenteuil.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-asnires-sur-seine.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-atlanta.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-aubervilliers.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-aulnay-sous-bois.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-austin.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-badalona.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-baghdad.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-bakersfield.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-baku.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-baltimore.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-barcelona.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-beijing.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-belgrade.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-bengaluru.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-berlin.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-bialystok.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-bielbienne.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-bielefeld.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-birmingham.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-bologna.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-boston.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-boulogne-billancourt.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-bournemouth.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-bratislava.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-braunschweig.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-bremerhaven.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-brescia.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-bucharest.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-budapest.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-busan.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-bydgoszcz.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-cagliari.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-calderdale.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-cartagena.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-catania.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-ceske-budejovice.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-champigny-sur-marne.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-changsha.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-charleroi.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-charlotte.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-chengdu.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-chennai.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-chongqing.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-clermont-ferrand.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-cluj-napoca.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-cologne.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-colorado-springs.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-columbus.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-constanta.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-copenhagen.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-coral-springs.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-corpus-christi.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-county-durham.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-courbevoie.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-crdoba.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-czestochowa.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-dallas.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-darmstadt.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-debrecen.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-delhi.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-denver.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-detroit.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-dhaka.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-diyarbakir.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-dnipro.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-doncaster.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-donetsk.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-dongguan.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-dortmund.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-drammen.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-dsseldorf.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-duisburg.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-east-riding.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-edinburgh.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-eindhoven.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-el-paso.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-esbjerg.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-eskisehir.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-faisalabad.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-fayetteville.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-ferrara.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-florence.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-fort-de-france.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-fort-lauderdale.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-fort-worth.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-foshan.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-frankfurt.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-fredrikstad.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-fresno.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-funchal.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-garden-grove.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-gateshead.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-gaziantep.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-gelsenkirchen.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-gliwice.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-gothenburg.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-granada.html,yes,legacy-service-pattern-generated
fr/verified-lead-list-grand-prairie.html,yes,legacy-service-pattern-generated
